Type,Продукт,Калорийность,Белки,Жиры,Углеводы
Ашан,Слойка с Печенью [Ашан],250 кКал,9 г,12 г,28 г
Ашан,Слойка с Рисом и Грибами [Ашан],280 кКал,"5,5 г",14 г,33 г
Ашан,Слойка с Сосиской [Ашан],346 кКал,8 г,20 г,"33,5 г"
Ашан,Слойка с Сыром [Ашан],300 кКал,9 г,17 г,29 г
Ашан,Слойка с Сыром и Ветчиной [Ашан],302 кКал,"9,4 г","17,6 г","26,4 г"
Ашан,Слойка с Творогом [Ашан],312 кКал,"8,1 г","17,3 г",31 г
Ашан,Слойка с Черникой [Ашан],289 кКал,"4,3 г","14,5 г","35,3 г"
Ашан,Слойка с Яблоками [Ашан],290 кКал,"4,3 г","14,6 г","35,3 г"
Ашан,Слойка с Яблоком [Ашан],290 кКал,"4,3 г","14,6 г","35,3 г"
Ашан,Слойка Свердловская [Ашан],392 кКал,"6,5 г","25,1 г","44,5 г"
Ашан,Смесь 3-Х Перцев Вес [Ашан],32 кКал,"1,5 г","0,6 г","4,6 г"
Ашан,Смесь 4 Риса [Ашан],360 кКал,8 г,2 г,78 г
Ашан,Смесь 4 Риса Вареная [Ашан],110 кКал,"3,8 г","0,2 г","23,4 г"
Ашан,Смесь Бобовая Суп-Пюре [Ашан],320 кКал,23 г,2 г,52 г
Ашан,Смесь Карри Молотая [Ашан],393 кКал,"12,9 г","13,8 г","48,3 г"
Ашан,Смесь Орехов и Сухофруктов [Ашан],470 кКал,13 г,26 г,46 г
Ашан,Смесь Ореховая Соленая [Ашан],305 кКал,"17,5 г","33,4 г","36,7 г"
Ашан,Смесь Салатная с Клюквой [Ашан],530 кКал,19 г,39 г,25 г
Ашан,Смесь Сладкая [Ашан],640 кКал,25 г,52 г,17 г
Ашан,Сметана 10% [Ашан],115 кКал,"2,8 г",10 г,"3,4 г"
Ашан,Сметана 15% [Ашан],160 кКал,"2,6 г",15 г,"3,6 г"
Ашан,Сметанник [Ашан],146 кКал,"5,3 г","5,9 г",18 г
Ашан,Смузи [Ашан],58 кКал,"0,5 г","0,2 г","13,6 г"
Ашан,Совитал Фруктовый [Ашан],380 кКал,25 г,14 г,39 г
Ашан,Соевый Напиток [Ашан],44 кКал,4 г,"2,5 г","4,5 г"
Ашан,Соевый Напиток с Кальцием [Ашан],51 кКал,"3,7 г","2,1 г",4 г
Ашан,Соевый Соус [Ашан],50 кКал,"2,5 г",0 г,11 г
Ашан,Сок [Ашан],50 кКал,0 г,0 г,12 г
Ашан,Сок Морковный [Ашан],34 кКал,"0,8 г","0,1 г",7 г
Ашан,Соломка из Трески [Ашан],73 кКал,16 г,1 г,0 г
Ашан,Соломка Судака [Ашан],194 кКал,35 г,6 г,0 г
Ашан,Солянка Грибная [Ашан],110 кКал,"1,5 г","7,5 г",9 г
Ашан,Солянка Сборная [Ашан],45 кКал,"2,7 г",2 г,"3,9 г"
Ашан,Сом [Ашан],115 кКал,"17,2 г","5,1 г",0 г
Ашан,Сосиски Венские [Ашан],257 кКал,10 г,"22,8 г",3 г
Ашан,Сосиски Детские [Ашан],201 кКал,12 г,17 г,0 г
Ашан,Сосиски Отварные [Ашан],296 кКал,11 г,28 г,0 г
Ашан,Соте Баранина с Фасолью и Овощами [Ашан],98 кКал,7 г,"6,5 г",3 г
Ашан,Соус Wok Кисло-Сладкий [Ашан],130 кКал,"0,5 г",0 г,33 г
Ашан,Соус Горчичный Майонезный [Ашан],470 кКал,0 г,"50,5 г",4 г
Ашан,Соус Крюдите [Ашан],273 кКал,"0,7 г","28,1 г","4,3 г"
Ашан,Соус Сырный Майонезный [Ашан],227 кКал,"1,3 г","21,2 г","7,1 г"
Ашан,Соус Тартар [Ашан],546 кКал,"0,8 г","58,1 г","4,9 г"
Ашан,Соус Терияки [Ашан],150 кКал,4 г,0 г,33 г
Ашан,Соус Томатный с Базиликом [Ашан],51 кКал,"1,4 г","2,5 г","4,5 г"
Ашан,Сочень с Творогом [Ашан],236 кКал,9 г,7 г,34 г
Ашан,Спагетти [Ашан],340 кКал,11 г,"1,5 г",71 г
Ашан,Спагетти Био из Цельной Пшеницы [Ашан],344 кКал,12 г,"2,2 г",65 г
Ашан,Спаржа по-Корейски [Ашан],84 кКал,"1,9 г","7,1 г",3 г
Ашан,Спаржа с Морковью [Ашан],99 кКал,"0,8 г","7,5 г","7,1 г"
Ашан,Спаржа с Морковью по-Корейски [Ашан],213 кКал,"10,9 г","14,5 г","9,6 г"
Ашан,Спиральки Три Цвета [Ашан],340 кКал,"10,5 г",1 г,71 г
Ашан,Ставрида г/К Тушка [Ашан],141 кКал,24 г,5 г,0 г
Ашан,Ставрида Х/К [Ашан],112 кКал,19 г,4 г,0 г
Ашан,Стейк Аше из Мраморной Говядины [Ашан],180 кКал,18 г,12 г,0 г
Ашан,Стейк Говяжий [Ашан],123 кКал,19 г,5 г,0 г
Ашан,Стейк Говяжий Фермерский [Ашан],150 кКал,16 г,10 г,0 г
Ашан,Стейк из Говядины [Ашан],123 кКал,19 г,5 г,0 г
Ашан,Стейк из Лосося [Ашан],166 кКал,19 г,10 г,0 г
Ашан,Стейк из Мяса Молодых Бычков [Ашан],150 кКал,16 г,10 г,0 г
Ашан,Стейк из Сёмги [Ашан],228 кКал,"19,7 г","16,4 г","0,2 г"
Ашан,Стейк из Телятины [Ашан],99 кКал,18 г,3 г,0 г
Ашан,Стейк Лосося [Ашан],220 кКал,21 г,15 г,0 г
Ашан,Стейк Раундрамб [Ашан],180 кКал,18 г,12 г,0 г
Ашан,Стейк Риб из Мраморной Говядины [Ашан],174 кКал,20 г,"10,5 г",0 г
Ашан,Стейк Рибай [Ашан],174 кКал,20 г,"10,5 г",0 г
Ашан,Стейк Стриплойн из Мраморной Говядины [Ашан],180 кКал,18 г,12 г,0 г
Ашан,Стейк Тендерлоин Мраморная Говядина [Ашан],178 кКал,22 г,10 г,0 г
Ашан,Стейк Торнадо Ангус [Ашан],180 кКал,18 г,12 г,0 г
Ашан,Стейк Форели [Ашан],166 кКал,19 г,10 г,0 г
Ашан,Стейк Форели Охл. [Ашан],190 кКал,20 г,12 г,0 г
Ашан,Стружка Минтая [Ашан],250 кКал,51 г,"2,5 г",6 г
Ашан,Стружка Путассу [Ашан],250 кКал,51 г,"2,5 г",6 г
Ашан,Студень Мясной [Ашан],61 кКал,"9,4 г","2,3 г","0,8 г"
Ашан,Суп Гороховый с Копченостями [Ашан],290 кКал,19 г,4 г,43 г
Ашан,Суп Лапша с Фрикадельками [Ашан],66 кКал,"4,5 г","2,4 г","6,5 г"
Ашан,Суп Мясной с Вермишелью [Ашан],290 кКал,11 г,2 г,58 г
Ашан,Суп Сырный с Сухариками [Ашан],71 кКал,"2,3 г",5 г,"4,2 г"
Ашан,Суп-Пюре Брокколи [Ашан],72 кКал,"1,9 г","1,9 г","11,7 г"
Ашан,Суп-Пюре из Брокколи [Ашан],72 кКал,"1,9 г","1,9 г","11,7 г"
Ашан,Суп-Пюре из Овощей [Ашан],35 кКал,"0,9 г","1,3 г","4,4 г"
Ашан,Суп-Пюре из Помидоров [Ашан],42 кКал,"0,6 г","0,7 г","8,1 г"
Ашан,Суп-Пюре из Томатов [Ашан],35 кКал,"0,7 г","0,5 г","6,4 г"
Ашан,Суп-Пюре из Шампиньонов [Ашан],70 кКал,"2,6 г","3,7 г","6,2 г"
Ашан,Суп-Пюре Картофельный с Луком Пореем [Ашан],28 кКал,"0,8 г","0,6 г","4,3 г"
Ашан,Суповой Набор Говяжий [Ашан],210 кКал,12 г,18 г,0 г
Ашан,Суфле Йогуртовое Персик-Маракуйя [Ашан],160 кКал,"3,5 г","6,5 г",23 г
Ашан,Суфле Микс [Ашан],380 кКал,"2,5 г",0 г,93 г
Ашан,Суфле Фрукты [Ашан],330 кКал,"6,3 г","0,2 г",75 г
Ашан,Сухари из Хлеба [Ашан],320 кКал,"9,8 г","1,1 г","65,9 г"
Ашан,Сухари на Фруктозе [Ашан],376 кКал,"9,2 г","9,6 г","54,5 г"
Ашан,Сухари Панировочные [Ашан],368 кКал,"12,2 г","1,5 г","76,5 г"
Ашан,Сухари Сахарные [Ашан],314 кКал,"6,4 г","5,5 г","60,2 г"
Ашан,Сухари-Гренки из Пончиков [Ашан],249 кКал,11 г,"12,2 г","23,6 г"
Ашан,Сухари-Гренки Пшеничные [Ашан],360 кКал,"11,5 г",2 г,74 г
Ашан,Сухарики Ржаные [Ашан],381 кКал,"9,8 г","11,1 г","60,5 г"
Ашан,Сухарики Сдобные [Ашан],360 кКал,"11,5 г",2 г,74 г
Ашан,Сухарики Сдобные Весовые [Ашан],207 кКал,"9,2 г","10,2 г","19,7 г"
Ашан,Сухарики Цельнозерновые без Сахара [Ашан],404 кКал,12 г,9 г,64 г
Ашан,Сухарики-Гренки [Ашан],346 кКал,"11,5 г","1,8 г",71 г
Ашан,Сушка Маковая [Ашан],396 кКал,"10,8 г","6,4 г","71,4 г"
Ашан,Сушка Цельнозерновая [Ашан],351 кКал,"13,3 г","6,9 г",59 г
Ашан,Сушки Глазированные [Ашан],370 кКал,9 г,"6,5 г",69 г
Ашан,Сыр 9% [Ашан],209 кКал,32 г,9 г,0 г
Ашан,Сыр Re'verans Green [Ашан],332 кКал,"26,3 г","25,2 г",0 г
Ашан,Сыр Адыгейский [Ашан],228 кКал,"16,5 г",18 г,0 г
Ашан,Сыр Адыгейский Дыня [Ашан],297 кКал,"9,1 г","17,1 г",27 г
Ашан,Сыр Алтайский 50% [Ашан],380 кКал,"25,2 г",29 г,0 г
Ашан,Сыр Альпийский Курага Изюм [Ашан],297 кКал,"9,1 г","17,7 г",27 г
Ашан,Сыр Амбер [Ашан],230 кКал,32 г,10 г,"1,5 г"
Ашан,Сыр Аусталер Паприка [Ашан],377 кКал,"23,7 г","30,5 г",0 г
Ашан,Сыр Базирон Песто [Ашан],377 кКал,"23,7 г","30,5 г",0 г
Ашан,Сыр Блю Чиз [Ашан],193 кКал,18 г,30 г,"0,2 г"
Ашан,Сыр Блюделис [Ашан],353 кКал,18 г,31 г,0 г
Ашан,Сыр Бри 60% [Ашан],345 кКал,17 г,31 г,"0,5 г"
Ашан,Сыр Бри Швейцарский [Ашан],310 кКал,19 г,26 г,"0,5 г"
Ашан,Сыр Буковинский 45% [Ашан],326 кКал,"24,8 г","25,2 г",0 г
Ашан,Сыр Васаби [Ашан],380 кКал,23 г,32 г,0 г
Ашан,Сыр Витязь 50% [Ашан],371 кКал,"23,4 г",30 г,0 г
Ашан,Сыр Гауда [Ашан],320 кКал,25 г,23 г,0 г
Ашан,Сыр Гауда с Грецким Орехом [Ашан],380 кКал,23 г,32 г,0 г
Ашан,Сыр Голландский 30% [Ашан],234 кКал,"26,7 г","14,1 г",0 г
Ашан,Сыр Голландский 45% [Ашан],334 кКал,"26,8 г","25,2 г",0 г
Ашан,Сыр Голландский Новый [Ашан],234 кКал,"26,7 г",14 г,0 г
Ашан,Сыр Горгонзола [Ашан],367 кКал,19 г,32 г,0 г
Ашан,Сыр Горгонзола 50% [Ашан],410 кКал,20 г,"36,7 г",0 г
Ашан,Сыр Горгонзола 60% [Ашан],397 кКал,20 г,36 г,0 г
Ашан,Сыр Грандблю [Ашан],353 кКал,18 г,31 г,0 г
Ашан,Сыр Грандблю Интенс 56% [Ашан],348 кКал,20 г,25 г,0 г
Ашан,Сыр Граф [Ашан],370 кКал,"29,6 г","27,9 г",0 г
Ашан,Сыр Гринталлер с Пажитником [Ашан],320 кКал,27 г,24 г,0 г
Ашан,Сыр Грюнталер Пажитник [Ашан],352 кКал,27 г,27 г,0 г
Ашан,Сыр Грюнталер с Черемшой [Ашан],352 кКал,27 г,27 г,0 г
Ашан,Сыр Грюнталер Чили/Паприка [Ашан],352 кКал,27 г,27 г,0 г
Ашан,Сыр Диетический 20% [Ашан],209 кКал,32 г,9 г,0 г
Ашан,Сыр Диетический 27% [Ашан],164 кКал,"12,2 г","12,7 г",0 г
Ашан,Сыр Диетический 30% [Ашан],256 кКал,"31,5 г","14,4 г",0 г
Ашан,Сыр Диетический 9% [Ашан],209 кКал,32 г,9 г,0 г
Ашан,Сыр Домашний [Ашан],285 кКал,18 г,"19,5 г",0 г
Ашан,Сыр Дор Блю [Ашан],350 кКал,20 г,30 г,0 г
Ашан,Сыр Звенигородский [Ашан],308 кКал,"24,4 г","23,4 г",0 г
Ашан,Сыр Звенигородский 50% [Ашан],378 кКал,23 г,30 г,0 г
Ашан,Сыр Зеленый [Ашан],209 кКал,49 г,"1,4 г",0 г
Ашан,Сыр Иллерталер [Ашан],406 кКал,30 г,29 г,0 г
Ашан,Сыр Козий Шевретт 50% [Ашан],374 кКал,23 г,32 г,0 г
Ашан,Сыр Король Артур 50% [Ашан],372 кКал,"24,4 г","30,2 г",0 г
Ашан,Сыр Костромской [Ашан],351 кКал,"25,2 г","26,3 г",0 г
Ашан,Сыр Крестьянский [Ашан],360 кКал,23 г,29 г,0 г
Ашан,Сыр Лайт 15% [Ашан],260 кКал,"29,5 г",15 г,0 г
Ашан,Сыр Легкий 17% [Ашан],190 кКал,26 г,9 г,0 г
Ашан,Сыр Лёгкий 17% [Ашан],190 кКал,26 г,9 г,0 г
Ашан,Сыр Лёгкий 25% [Ашан],254 кКал,33 г,"13,3 г",0 г
Ашан,Сыр Легкий 25% [Ашан],254 кКал,33 г,"13,3 г",0 г
Ашан,Сыр Лёгкий 30% [Ашан],230 кКал,"26,7 г","14,1 г",0 г
Ашан,Сыр Лёгкий Рад Вкуса [Ашан],259 кКал,"26,5 г",17 г,0 г
Ашан,Сыр Ломбардо [Ашан],380 кКал,"29,6 г","29,3 г",0 г
Ашан,Сыр Львиное Сердце 50% [Ашан],362 кКал,23 г,29 г,0 г
Ашан,Сыр Маасдам [Ашан],330 кКал,25 г,25 г,0 г
Ашан,Сыр Маасдам 45% [Ашан],340 кКал,26 г,26 г,0 г
Ашан,Сыр Милкана Гран 37% [Ашан],383 кКал,33 г,27 г,0 г
Ашан,Сыр Монастырецкий [Ашан],251 кКал,"24,3 г","17,1 г",0 г
Ашан,Сыр Монт Блю с Голубой Плесенью [Ашан],343 кКал,19 г,28 г,"3,9 г"
Ашан,Сыр Моцарелла 40% [Ашан],336 кКал,"20,1 г","17,6 г",0 г
Ашан,Сыр Моцарелла Мини [Ашан],245 кКал,"20,3 г","18,2 г",0 г
Ашан,Сыр Моцарт [Ашан],353 кКал,24 г,"28,5 г",0 г
Ашан,Сыр Мраморный [Ашан],338 кКал,"24,5 г","26,7 г",0 г
Ашан,Сыр Мягкий [Ашан],246 кКал,"18,8 г",18 г,0 г
Ашан,Сыр Мягкий Рикотта [Ашан],127 кКал,"12,4 г","6,9 г","3,7 г"
Ашан,Сыр Овечий [Ашан],330 кКал,"26,3 г","25,2 г",0 г
Ашан,Сыр Ореховый [Ашан],308 кКал,"24,3 г","23,4 г",0 г
Ашан,Сыр Пармезан 36% [Ашан],367 кКал,33 г,23 г,"0,2 г"
Ашан,Сыр Пармезан Гойя [Ашан],380 кКал,31 г,28 г,"1,4 г"
Ашан,Сыр Пармезан Гойя 40% [Ашан],390 кКал,24 г,33 г,"2,8 г"
Ашан,Сыр Пармезан Делюкс [Ашан],340 кКал,22 г,28 г,0 г
Ашан,Сыр Песто Зелёный [Ашан],370 кКал,"23,7 г","30,5 г",0 г
Ашан,Сыр Песто Красный [Ашан],377 кКал,"23,7 г","30,5 г",0 г
Ашан,Сыр Пикантный [Ашан],338 кКал,26 г,26 г,0 г
Ашан,Сыр Плавленный Дружба [Ашан],184 кКал,"17,2 г","8,7 г",9 г
Ашан,Сыр Плавленый с Ветчиной [Ашан],244 кКал,"11,3 г","18,8 г","6,8 г"
Ашан,Сыр Плавленый с Грибами [Ашан],239 кКал,11 г,"18,5 г","6,8 г"
Ашан,Сыр Пошехонский [Ашан],308 кКал,23 г,24 г,0 г
Ашан,Сыр Пошехонский 45% [Ашан],345 кКал,26 г,27 г,0 г
Ашан,Сыр Рамзес [Ашан],345 кКал,26 г,26 г,"1,8 г"
Ашан,Сыр Реджанито 45% [Ашан],388 кКал,30 г,29 г,"1,3 г"
